name,audio_path,discrete_emotion,A,V,D,SpkrID,Gender,split_set,duration
MSP-PODCAST_0130_0121.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0121.wav,N,3.0,3.6,3.2,84,Male,train,8.120062
MSP-PODCAST_0130_0123.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0123.wav,N,3.2,4.6,3.4,84,Male,train,8.260063
MSP-PODCAST_0130_0129.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0129.wav,N,3.6,3.8,4.6,84,Male,train,9.040062
MSP-PODCAST_0130_0135.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0135.wav,N,3.5,4.166667,3.666667,84,Male,train,7.980062
MSP-PODCAST_0130_0136.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0136.wav,N,4.0,3.6,3.8,83,Male,train,3.700063
MSP-PODCAST_0130_0141.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0141.wav,X,1.727273,3.818182,2.090909,84,Male,train,5.7400625
MSP-PODCAST_0130_0144.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0144.wav,N,2.866667,3.4,3.8,83,Male,train,10.000063
MSP-PODCAST_0130_0152.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0152.wav,N,2.3,3.9,1.8,84,Male,train,6.190062
MSP-PODCAST_0130_0161.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0161.wav,X,2.916667,3.416667,3.166667,84,Male,train,9.5400625
MSP-PODCAST_0130_0164.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0164.wav,N,2.2,4.0,3.0,83,Male,train,10.640063
MSP-PODCAST_0130_0168.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0168.wav,S,3.181818,2.727273,3.363636,83,Male,train,6.560062
MSP-PODCAST_0130_0172.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0172.wav,N,2.571429,3.571429,3.142857,83,Male,train,5.570062
MSP-PODCAST_0130_0176.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0176.wav,H,4.2,5.4,4.4,83,Male,train,6.360062
MSP-PODCAST_0130_0181.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0181.wav,N,2.272727,3.272727,2.818182,84,Male,train,5.810062
MSP-PODCAST_0130_0183.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0183.wav,H,3.0,5.125,3.875,84,Male,train,5.350062
MSP-PODCAST_0130_0184.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0184.wav,N,3.2,4.2,3.4,83,Male,train,5.470063
MSP-PODCAST_0130_0186.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0186.wav,N,2.75,3.75,3.125,83,Male,train,7.890062
MSP-PODCAST_0130_0188.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0188.wav,X,3.8,3.8,3.6,83,Male,train,8.6200625
MSP-PODCAST_0130_0191.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0191.wav,N,2.818182,3.272727,3.181818,83,Male,train,4.950062
MSP-PODCAST_0130_0198.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0198.wav,N,3.2,4.6,3.2,84,Male,train,6.580063
MSP-PODCAST_0130_0202.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0202.wav,N,2.8,4.2,2.8,84,Male,train,8.770062
MSP-PODCAST_0130_0207.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0207.wav,N,2.6,4.2,4.0,83,Male,train,4.170063
MSP-PODCAST_0130_0209.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0209.wav,N,2.875,4.25,3.75,83,Male,train,7.210063
MSP-PODCAST_0130_0216.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0216.wav,N,3.0,3.4,3.6,84,Male,train,7.770062
MSP-PODCAST_0130_0220.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0220.wav,N,2.8,4.2,3.4,84,Male,train,7.460063
MSP-PODCAST_0130_0221.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0221.wav,N,2.4,3.8,3.4,83,Male,train,6.560062
MSP-PODCAST_0130_0228.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0228.wav,S,2.833333,3.25,3.416667,83,Male,train,4.820062
MSP-PODCAST_0130_0235.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0235.wav,N,2.636364,3.818182,3.272727,83,Male,train,3.100062
MSP-PODCAST_0130_0236.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0236.wav,N,4.0,3.8,4.6,84,Male,train,3.650063
MSP-PODCAST_0130_0246.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0246.wav,N,2.1875,4.0625,2.6875,84,Male,train,8.160063
MSP-PODCAST_0130_0249.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0249.wav,S,1.727273,3.818182,2.363636,84,Male,train,5.260063
MSP-PODCAST_0130_0256.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0256.wav,N,3.6,4.2,3.4,84,Male,train,8.350062
MSP-PODCAST_0130_0270.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0270.wav,N,3.4,5.0,4.2,84,Male,train,6.920063
MSP-PODCAST_0130_0276.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0276.wav,H,4.6,5.2,2.8,84,Male,train,3.950063
MSP-PODCAST_0130_0278.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0278.wav,N,2.375,4.3125,3.125,83,Male,train,8.730063
MSP-PODCAST_0130_0279.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0279.wav,N,2.3125,3.375,3.0625,83,Male,train,4.890062
MSP-PODCAST_0130_0287.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0287.wav,N,2.0,3.6,3.0,84,Male,train,4.430063
MSP-PODCAST_0130_0288.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0288.wav,N,3.0,4.4,4.2,83,Male,train,8.440062
MSP-PODCAST_0130_0289.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0289.wav,N,2.4375,3.5,3.0625,84,Male,train,4.670063
MSP-PODCAST_0130_0298.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0298.wav,N,3.6,4.0,4.0,83,Male,train,6.410063
MSP-PODCAST_0130_0301.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0301.wav,H,2.533333,4.866667,3.2,83,Male,train,5.840063
MSP-PODCAST_0130_0311.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0311.wav,N,3.4,3.0,3.8,84,Male,train,9.310063
MSP-PODCAST_0130_0312.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0312.wav,N,2.5,4.0,2.5,83,Male,train,4.760063
MSP-PODCAST_0130_0315.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0315.wav,N,4.2,4.6,3.4,84,Male,train,7.420063
MSP-PODCAST_0130_0316.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0316.wav,N,2.1875,4.3125,3.3125,83,Male,train,10.490063
MSP-PODCAST_0130_0321.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0321.wav,N,3.2,3.8,3.4,84,Male,train,4.140062
MSP-PODCAST_0130_0322.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0322.wav,N,2.454545,4.818182,3.181818,84,Male,train,4.150062
MSP-PODCAST_0130_0324.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0324.wav,N,1.818182,4.090909,3.636364,83,Male,train,9.740063
MSP-PODCAST_0130_0329.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0329.wav,N,1.818182,3.181818,2.181818,84,Male,train,4.180063
MSP-PODCAST_0130_0330.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0330.wav,N,3.0,4.6,3.6,83,Male,train,9.420063
MSP-PODCAST_0130_0331.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0331.wav,N,2.8,3.6,3.0,84,Male,train,8.480063
MSP-PODCAST_0130_0334.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0334.wav,N,2.272727,3.909091,3.0,83,Male,train,9.330063
MSP-PODCAST_0130_0336.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0336.wav,N,2.6,4.2,2.8,83,Male,train,10.360062
MSP-PODCAST_0130_0342.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0342.wav,N,3.2,4.8,3.6,83,Male,train,8.620062
MSP-PODCAST_0130_0351.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0351.wav,N,1.636364,3.272727,1.727273,84,Male,train,4.890062
MSP-PODCAST_0130_0352.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0352.wav,N,3.8,3.6,4.2,84,Male,train,4.680063
MSP-PODCAST_0130_0357.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0357.wav,N,2.578947,4.052632,3.210526,84,Male,train,7.720063
MSP-PODCAST_0130_0358.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0358.wav,N,2.2,4.2,2.8,83,Male,train,9.810063
MSP-PODCAST_0130_0360.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0360.wav,N,1.8,3.6,3.2,83,Male,train,4.120063
MSP-PODCAST_0130_0361.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0361.wav,N,2.6,4.2,3.8,84,Male,train,4.880063
MSP-PODCAST_0130_0363.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0363.wav,N,3.8,4.8,3.4,84,Male,train,6.690062
MSP-PODCAST_0130_0366.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0366.wav,N,1.909091,3.818182,2.545455,84,Male,train,7.610062
MSP-PODCAST_0130_0367.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0367.wav,N,2.4,3.8,2.8,83,Male,train,6.190062
MSP-PODCAST_0130_0369.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0369.wav,N,3.6,4.8,4.0,84,Male,train,3.830062
MSP-PODCAST_0130_0370.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0370.wav,X,2.0,4.6,3.4,83,Male,train,4.7100625
MSP-PODCAST_0130_0374.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0374.wav,N,2.181818,4.181818,2.272727,83,Male,train,9.410063
MSP-PODCAST_0130_0377.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0377.wav,N,2.6,4.2,3.6,84,Male,train,10.550062
MSP-PODCAST_0130_0384.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0384.wav,N,1.818182,4.0,2.727273,83,Male,train,4.310062
MSP-PODCAST_0130_0385.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0385.wav,N,2.6,4.0,3.6,84,Male,train,6.430063
MSP-PODCAST_0130_0386.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0386.wav,N,2.176471,3.882353,3.294118,83,Male,train,4.770062
MSP-PODCAST_0130_0387.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0387.wav,N,2.6,4.2,3.8,84,Male,train,3.570063
MSP-PODCAST_0130_0396.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0396.wav,N,3.125,4.375,4.0,83,Male,train,10.560063
MSP-PODCAST_0130_0397.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0397.wav,H,3.4,5.4,2.8,84,Male,train,2.910062
MSP-PODCAST_0130_0398.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0398.wav,X,2.2,4.4,3.4,83,Male,train,8.1700625
MSP-PODCAST_0130_0399.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0399.wav,N,3.6,3.0,3.4,84,Male,train,3.050063
MSP-PODCAST_0130_0405.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0405.wav,N,2.4,3.4,2.6,84,Male,train,5.320062
MSP-PODCAST_0130_0411.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0411.wav,N,3.0,4.4,3.2,84,Male,train,4.140062
MSP-PODCAST_0130_0415.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0415.wav,N,4.0,4.4,4.0,84,Male,train,4.050063
MSP-PODCAST_0130_0418.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0418.wav,N,3.0,4.6,3.6,84,Male,train,4.380063
MSP-PODCAST_0130_0421.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0421.wav,N,3.8,5.0,4.2,83,Male,train,6.390062
MSP-PODCAST_0130_0423.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0130_0423.wav,N,2.8,4.2,2.4,84,Male,train,6.600062
MSP-PODCAST_0131_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0001.wav,X,4.4,5.2,4.0,214,Female,train,5.723
MSP-PODCAST_0131_0005.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0005.wav,N,3.722222,4.444444,3.111111,214,Female,train,9.13475
MSP-PODCAST_0131_0007.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0007.wav,N,2.2,4.2,4.0,214,Female,train,8.88
MSP-PODCAST_0131_0011.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0011.wav,N,3.8,3.6,3.6,214,Female,train,10.180312
MSP-PODCAST_0131_0023.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0023.wav,N,3.647059,4.529412,4.176471,215,Male,train,4.127125
MSP-PODCAST_0131_0032.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0032.wav,X,4.6,4.2,4.2,214,Female,train,3.4668125
MSP-PODCAST_0131_0035.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0035.wav,N,2.0,5.2,2.0,214,Female,train,3.026562
MSP-PODCAST_0131_0037.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0131_0037.wav,N,3.0,4.0,3.4,214,Female,train,6.383312
MSP-PODCAST_0132_0035.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0035.wav,H,4.4,4.6,4.8,214,Female,train,3.370062
MSP-PODCAST_0132_0053.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0053.wav,H,5.454545,5.090909,4.727273,-1,Unknown,train,3.2700625
MSP-PODCAST_0132_0079.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0079.wav,N,5.0,4.6,5.2,-1,Unknown,train,3.3200625
MSP-PODCAST_0132_0107.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0107.wav,U,4.8,4.4,4.8,214,Female,train,8.470062
MSP-PODCAST_0132_0113.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0113.wav,H,4.166667,5.166667,4.5,-1,Unknown,train,4.2200625
MSP-PODCAST_0132_0235.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0235.wav,H,5.727273,5.727273,5.363636,-1,Unknown,train,4.6900625
MSP-PODCAST_0132_0239.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0239.wav,X,5.727273,5.272727,5.545455,214,Female,train,9.7700625
MSP-PODCAST_0132_0241.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0241.wav,N,4.4,3.8,4.2,240,Male,train,4.620063
MSP-PODCAST_0132_0281.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0281.wav,H,5.363636,5.363636,5.272727,239,Male,train,3.140062
MSP-PODCAST_0132_0313.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0313.wav,X,4.6,4.0,4.4,240,Male,train,3.2800625
MSP-PODCAST_0132_0369.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0369.wav,H,5.636364,5.727273,5.545455,240,Male,train,3.590063
MSP-PODCAST_0132_0395.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0395.wav,X,4.8,4.8,5.2,1688,Male,train,2.9500625
MSP-PODCAST_0132_0404.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0404.wav,X,4.2,3.8,4.6,1687,Male,train,3.0600625
MSP-PODCAST_0132_0422.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0422.wav,H,4.8,4.6,4.8,1689,Male,train,3.220063
MSP-PODCAST_0132_0423.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0423.wav,H,5.5625,6.0625,5.0625,-1,Unknown,train,3.4000625
MSP-PODCAST_0132_0433.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0433.wav,H,5.818182,5.727273,5.636364,-1,Unknown,train,3.0800625
MSP-PODCAST_0132_0452.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0452.wav,H,5.545455,6.181818,5.0,-1,Unknown,train,3.6000625
MSP-PODCAST_0132_0458.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0458.wav,H,4.8,5.2,5.4,-1,Unknown,train,3.6400625
MSP-PODCAST_0132_0535.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0535.wav,H,5.818182,5.363636,5.454545,-1,Unknown,train,5.1200625
MSP-PODCAST_0132_0537.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0537.wav,C,5.636364,3.454545,5.545455,214,Female,train,5.5500625
MSP-PODCAST_0132_0563.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0563.wav,H,5.636364,4.181818,5.363636,-1,Unknown,train,3.3800625
MSP-PODCAST_0132_0646.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0646.wav,H,5.380952,6.0,5.238095,-1,Unknown,train,4.3600625
MSP-PODCAST_0132_0698.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0698.wav,X,4.8,4.2,4.2,-1,Unknown,train,10.2700625
MSP-PODCAST_0132_0718.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0718.wav,N,5.4,4.0,4.8,-1,Unknown,train,2.7700625
MSP-PODCAST_0132_0721.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0721.wav,U,6.0,2.666667,5.666667,214,Female,train,3.420062
MSP-PODCAST_0132_0781.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0132_0781.wav,H,4.866667,5.733333,4.8,-1,Unknown,train,5.4500625
MSP-PODCAST_0133_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0001.wav,H,6.2,5.4,6.4,54,Male,val,6.501688
MSP-PODCAST_0133_0006.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0006.wav,A,5.2,2.6,5.2,54,Male,val,5.799188
MSP-PODCAST_0133_0008.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0008.wav,C,4.8,2.0,4.8,54,Male,val,7.539
MSP-PODCAST_0133_0010.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0010.wav,C,5.352941,1.941176,5.647059,54,Male,val,4.9155
MSP-PODCAST_0133_0021.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0021.wav,N,4.333333,3.833333,4.333333,54,Male,val,6.600062
MSP-PODCAST_0133_0023.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0023.wav,A,6.076923,2.230769,6.230769,54,Male,val,5.164062
MSP-PODCAST_0133_0024.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0024.wav,D,6.1875,2.75,5.8125,54,Male,val,6.268688
MSP-PODCAST_0133_0026.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0026.wav,C,6.0,2.6,5.666667,54,Male,val,4.943125
MSP-PODCAST_0133_0027.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0027.wav,X,6.6,2.0,6.2,54,Male,val,4.805125
MSP-PODCAST_0133_0031.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0031.wav,X,6.75,2.125,6.1875,54,Male,val,4.8050625
MSP-PODCAST_0133_0032.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0133_0032.wav,X,6.4,2.4,5.8,54,Male,val,3.7280625
